qid;question;keyPhrases;obj;txt;col;cnt;oth,,,,,
217707004;What website is this person looking at?;['website', 'person'];1;1;0;0;0,,,,
217780002;What kinds of animals are in the field?;['kinds of animals', 'field'];1;0;0;0;0,,,,
217958001;Why does this toilet not have a lid?;['toilet', 'lid'];1;0;0;0;0,,,,
21811002;What is the color of the sky?;['color', 'sky'];1;0;1;0;0,,,,
218282003;Which direction is the sun shining?;['direction'];1;0;1;0;0,,,,,
218312002;Are these real elephants?;['real elephants'];1;0;0;0;0,,,,,
218334004;Could you eat the entire fruit on the counter?;['entire fruit', 'counter'];1;0;0;1;0,,,,
218334061;Are there papais on the table?;['papais', 'table'];1;0;0;0;0,,,,
218446001;Does this bus belong to a rock star?;['bus', 'rock star'];1;0;0;0;0,,,,
218539004;How old is the girl?;['girl'];1;0;1;1;0,,,,,
218717002;Could there be 2 birthdays?;['birthdays'];1;0;0;1;0,,,,,
218830001;What is the yellow object for?;['yellow object'];1;0;1;0;0,,,,,
218832005;What point in the meal are these women taking pictures?;['meal', 'women', 'pictures'];1;0;0;0;0,,,
21895000;Is she wearing a bonnet?;['bonnet'];1;0;1;0;0,,,,,
219117001;What color is the bridge?;['color', 'bridge'];1;0;1;0;0,,,,
219127002;Are these sheep on the cusp of being too old to nurse?;['cusp', 'nurse', 'sheep'];1;0;0;0;0,,,
219158000;Is it springtime?;['springtime'];1;0;1;0;0,,,,,
219169003;Who is being entertained by the elephants?;['elephants'];1;0;1;0;0,,,,,
"219194004;Can you describe the cat's eyes?;[""cat's eyes""];1;0;0;0;0",,,,,
219274006;What does the side of the bus say?;['bus'];1;1;0;0;0,,,,,
219285006;What is the object on other side of river?;['object', 'river'];1;0;0;0;0,,,,
219472001;Are the people walking on water?;['people', 'water'];1;0;1;0;0,,,,
219472004;Are they getting in the boat?;['boat'];1;0;0;0;0,,,,,
219544001;What kind of equipment is the orange vehicle?;['kind of equipment', 'orange vehicle'];1;0;1;0;0,,,,
219964002;Is the guy swimming?;['guy swimming'];1;0;0;0;0,,,,,
220072016;Is it raining?;[];1;0;0;0;0,,,,,
220156013;Does anyone live in there?;[];1;0;0;0;0,,,,,
220244003;Is that a brown bear?;['brown bear'];1;0;1;0;0,,,,,
22032002;What kind of car is this?;['kind of car'];1;1;0;0;0,,,,,
220372001;How many people are in this room?;['people', 'room'];1;0;0;1;0,,,,
220505001;According to the digital clock how many minutes and seconds to the next hour?;['minutes', 'seconds', 'digital clock', 'hour'];1;1;1;1;0,,
22056003;Which way is the arrow pointing?;['way', 'arrow'];1;0;0;0;0,,,,
220564003;Why is the bird standing on bananas?;['bird', 'bananas'];1;0;1;0;0,,,,
220894003;Is he driving through a downtown street?;['downtown street'];1;0;1;0;0,,,,,
221189006;How old is the boy?;['boy'];1;1;0;1;0,,,,,
221200008;Could the man knock over the motorcycle?;['man', 'motorcycle'];1;0;0;0;0,,,,
221317012;Why is the grown up beside the child?;['child'];1;0;0;0;1,,,,,
221317020;Is anyone on the ski lift?;['ski lift'];1;0;1;1;0,,,,,
221446006;What are these food items?;['food items'];1;0;1;0;0,,,,,
221448000;What is the speed limit?;['speed limit'];1;1;0;1;0,,,,,
221487002;Is the woman wearing a one or two piece swimsuit?;['piece swimsuit', 'woman'];1;0;0;1;0,,,,
221578001;What are the buildings made of?;['buildings'];1;0;1;0;0,,,,,
221614005;Is there a person that is not standing still in the picture?;['person', 'picture'];1;0;0;0;0,,,,
221739016;What is on the blue table?;['blue table'];1;0;1;0;0,,,,,
221949002;What pattern does the 4 tie from the right have?;['tie', 'pattern', 'right'];1;0;1;1;0,,,
222047001;Are the cars on a highway?;['cars', 'highway'];1;0;0;0;0,,,,
222056007;What material is the brown vessel made of?;['material', 'brown vessel'];1;0;1;0;0,,,,
222097003;Is this picture taken with Instagram?;['picture', 'Instagram'];1;1;0;0;0,,,,
"222113002;Are these giraffes' necks at a parallel level?;[""giraffes' necks""", 'parallel level'];1;0;0;0;0,,,,
222227003;What is the pizza stuffed with?;['pizza'];1;0;0;0;0,,,,,
22230001;What time does the clock show?;['time', 'clock'];1;1;0;0;0,,,,
222351002;How many people in the photo?;['people', 'photo'];1;0;0;1;0,,,,
222492002;Is this sandwich ready to eat?;['sandwich ready'];1;0;0;0;0,,,,,
222629000;What is the name of the arcade?;['arcade'];1;1;0;0;0,,,,,
222686001;What does the clock say?;['clock'];1;1;1;1;0,,,,,
222857002;How many trees are visible?;['trees'];1;0;0;1;0,,,,,
2229003;How many mammals are pictured?;['mammals'];1;1;0;1;0,,,,,
2229004;How many people are not in the water in this picture?;['water', 'people', 'picture'];1;0;0;1;0,,,
222948000;What is the fence made of?;['fence'];1;0;1;0;0,,,,,
223004001;Is this an old photo or a new one?;['old photo'];1;0;1;0;0,,,,,
223242003;Is this a beautiful cup?;['beautiful cup'];1;0;0;0;0,,,,,
223270001;What is the large black item on the right next to the wall?;['large black item', 'wall'];1;0;1;0;0,,,,
223283002;What is the child playing with?;['child'];1;0;0;0;0,,,,,
223577000;How many giraffe are standing in front of the sky?;['giraffe', 'sky'];1;0;0;1;0,,,,
223776000;The cloud in the sky sort of shape a heart?;['sky sort', 'cloud', 'heart'];1;0;1;0;0,,,
223992006;What color is their attire?;['color', 'attire'];1;0;1;0;0,,,,
224217001;How many people are swimming?;['people', 'swimming'];1;0;0;1;0,,,,
224292007;What is she holding?;[];1;0;1;0;0,,,,,
224367000;How many cats are on the bed?;['cats', 'bed'];1;0;0;1;0,,,,
224395003;How can you tell if the wind is blowing?;['wind'];1;0;1;0;0,,,,,
224420000;Is the girl in the garden?;['girl', 'garden'];1;0;0;0;0,,,,
224476003;What system does this computer operate using?;['system', 'computer'];1;1;0;0;0,,,,
224476007;What plays music in this photo?;['music', 'photo'];1;1;1;0;0,,,,
224522000;How many cars are in the picture?;['cars', 'picture'];1;0;0;1;0,,,,
"224541009;What is in the people's hands?;[""people's hands""];1;0;0;0;0",,,,,
224692000;What is the surface the two men are standing on?;['surface', 'men'];1;0;1;0;0,,,,
224753002;How many windows does the first car have?;['windows', 'car'];1;0;0;1;0,,,,
224975006;What color are the pants?;['color', 'pants'];1;0;1;0;0,,,,
225104005;What are the spectators leaning against?;['spectators'];1;0;0;0;0,,,,,
225126001;Can you see other people on the beach?;['people', 'beach'];1;0;0;0;0,,,,
225164003;Does this bear look lovable?;['bear'];1;0;1;0;0,,,,,
225271002;What IS THE NAME OF THIS ARCH?;['ARCH'];1;0;1;0;0,,,,,
225533004;Is the elephant in it's natural environment?;['elephant', 'natural environment'];1;0;1;0;0,,,,
22564001;Does the cup have fluid in it?;['cup', 'fluid'];1;0;1;0;0,,,,
22564015;Could these be sugared doughnuts?;['sugared doughnuts'];1;0;1;0;0,,,,,
225663001;Are these love birds?;['love birds'];1;0;1;0;0,,,,,
225717001;Could this be a circus?;['circus'];1;0;1;0;0,,,,,
225878008;What is this event called?;['event'];1;0;0;0;0,,,,,
"226175002;Are the elephant's eyes closed?;[""elephant's eyes""];1;0;0;0;0",,,,,
226354010;What is the man riding his skateboard on?;['man', 'skateboard'];1;0;0;0;0,,,,
226354026;How many skateboarders are there?;['skateboarders'];1;1;0;1;0,,,,,
226527005;What is this place most likely?;['place'];1;0;1;0;0,,,,,
226595009;Is that a pepperoni pizza?;['pepperoni pizza'];1;1;0;0;0,,,,,
"226599002;What is the person holding in the driver's side view mirror?;[""driver's""", 'view mirror', 'person'];1;0;0;0;0,,,
226681001;What type of food is this?;['type of food'];1;0;0;0;0,,,,,
226681002;Are these foods healthy?;['foods healthy'];1;0;0;0;0,,,,,
226748006;What kind of ball is that?;['kind of ball'];1;0;1;0;0,,,,,
226795000;What room is this?;['room'];1;0;0;0;0,,,,,
226840000;What is along the wall that has the zebra's attention?;['wall'," ""zebra's attention""];1;0;0;0;0",,,,
227198001;Does the weather look bright and sunny?;['weather'];1;0;1;0;0,,,,,
227307002;What airline is on the plane?;['airline', 'plane'];1;0;1;0;0,,,,
227307003;What is the name of this jet?;['jet'];1;1;0;0;0,,,,,
227318005;What animal is in the water?;['animal', 'water'];1;0;0;0;0,,,,
22741005;How many bikes are there?;['bikes'];1;0;0;1;0,,,,,
227503003;Is this elephant looking at the camera?;['elephant', 'camera'];1;0;0;0;0,,,,
227663001;Is there something wrong with the pipes?;['pipes'];1;0;0;0;0,,,,,
227840002;How many trees are visible on the right side of the train?;['trees', 'train'];1;0;0;1;0,,,,
2279005;Are these plantains?;['plantains'];1;0;1;0;0,,,,,
227918001;Is he in a contest?;['contest'];1;0;0;0;0,,,,,
227959014;Is the couch perpendicular to the wall?;['couch perpendicular', 'wall'];1;0;1;0;0,,,,
227978000;What is covered in photos?;['photos'];1;0;0;0;0,,,,,
228000009;What state is on the guys shirt?;['state', 'guys shirt'];1;1;0;0;0,,,,
228018004;What surface does the plate sit atop?;['surface', 'plate'];1;0;0;0;0,,,,
228560000;What is unusual about the zebra in front?;['zebra'];1;0;1;0;0,,,,,
228572002;What type of roof is this?;['type of roof'];1;0;0;0;0,,,,,
"228673004;What would make you think this is a child's bed?;[""child's bed""];1;0;1;0;0",,,,,
22890009;How many people would be able to sleep in this bed?;['people', 'bed'];1;0;0;1;0,,,,
228974004;What are the children doing?;['children'];1;0;0;0;0,,,,,
22899008;What is that red thing?;['red thing'];1;0;1;0;0,,,,,
229127001;Is the man in motion?;['man', 'motion'];1;0;0;0;0,,,,
229188004;What is he jumping over?;[];1;0;1;0;0,,,,,
229208001;Can you tell if the model is a real person or a mannequin?;['real person', 'model', 'mannequin'];1;0;0;0;0,,,
22951003;Is the white furniture a dresser?;['white furniture', 'dresser'];1;0;1;0;0,,,,
229525000;What room is this?;['room'];1;0;1;0;0,,,,,
229541001;Are the candles floating in water?;['candles', 'water'];1;0;0;0;0,,,,
229654000;Was this picture taken through a window?;['picture', 'window'];1;0;0;0;0,,,,
230168004;What has happened to this pizza?;['pizza'];1;0;1;0;0,,,,,
230169001;Does the sky touches the water?;['sky', 'water'];1;0;1;0;0,,,,
230367001;What is the person in this picture doing?;['person', 'picture'];1;0;1;0;0,,,,
230559008;What color is the animal?;['color', 'animal'];1;0;1;0;0,,,,
230572005;Is that a Harley Davidson motorcycle?;['Harley Davidson motorcycle'];1;0;0;0;0,,,,,
230655007;What color are his boots?;['color', 'boots'];1;0;1;0;0,,,,
230863002;Are the players running toward's the ball?;['players'," ""toward's""", 'ball'];1;0;0;0;0,,,
230916000;What is the woman sitting on that is normally not found outside?;['woman'];1;0;1;0;0,,,,,
23098008;What is the woman doing?;['woman'];1;0;1;0;0,,,,,
230991005;What is on the cover of the magazine?;['cover', 'magazine'];1;0;0;0;0,,,,
231012000;Would you like to ride in this type of bus?;['type of bus'];1;0;0;0;0,,,,,
231047019;Do the people love to eat?;['people'];1;0;1;0;0,,,,,
231047021;What devices are in front of people?;['devices', 'people'];1;0;0;0;0,,,,
231099004;Is this an iPhone?;['iPhone'];1;0;1;0;0,,,,,
231142000;What room is next to the living room?;['living room'];1;0;0;0;0,,,,,
231200000;Is this already to eat?;[];1;0;0;0;0,,,,,
231401002;Is his back going to hurt later?;[];1;0;0;0;0,,,,,
231705000;Is this elephant a pet?;['elephant', 'pet'];1;0;0;0;0,,,,
"231719001;What is in the person's backpack?;[""person's backpack""];1;0;0;0;0",,,,,
231857001;What type of knot is the tie?;['type of knot', 'tie'];1;0;0;0;0,,,,
231862004;Is it a clear day?;['clear day'];1;0;0;0;0,,,,,
231868001;Is there a pall of coloring here, that is not intrinsic to this type of scene?;['type of scene', 'pall of coloring'];1;0;1;0;0,,,
231941004;What are these people doing?;['people'];1;0;0;0;0,,,,,
231966001;Is there a flag on the plane?;['flag', 'plane'];1;1;1;0;0,,,,
232167001;How many pencils are there?;['pencils'];1;0;0;1;0,,,,,
"232245000;Why is the boy's hand at his mouth?;[""boy's hand""", 'mouth'];1;0;0;0;0,,,,
232245003;Is this kid starving?;['kid starving'];1;0;0;0;0,,,,,
232371000;Are these giraffes looking at the camera?;['giraffes', 'camera'];1;0;0;0;0,,,,
232417000;How many elephants in the photo?;['elephants', 'photo'];1;0;0;1;0,,,,
"232433010;What is on the man's tie?;[""man's tie""];1;0;1;0;0",,,,,
23245008;What design is on the dress?;['design', 'dress'];1;0;1;0;0,,,,
232658006;How many people are in the picture?;['people', 'picture'];1;1;0;1;0,,,,
232676000;Are these two related?;[];1;0;1;0;0,,,,,
23270001;How many horses are seen?;['horses'];1;0;0;1;0,,,,,
232723003;What is on top of the sandwich?;['sandwich'];1;0;1;0;0,,,,,
23275002;How many people are on the court?;['people', 'court'];1;0;1;0;0,,,,
233142002;Is the kite bigger than the girl's face?;['kite bigger'," ""girl's face""];1;0;0;0;0",,,,
233463001;What kind of remote is shown?;['kind of remote'];1;1;0;0;0,,,,,
233580007;How many people are shown?;['people'];1;0;0;1;0,,,,,
233615000;Is more than one person going to eat this cake?;['person', 'cake'];1;0;0;0;0,,,,
233630003;What sport is being played?;['sport'];1;0;1;0;0,,,,,
233644008;What color is his tie?;['color', 'tie'];1;0;1;0;0,,,,
233833003;What number is on the boy's shirt?;['number'," ""boy's shirt""];1;1;1;1;0",,,,
233833004;Are there shadows in this picture?;['shadows', 'picture'];1;0;0;0;0,,,,
233859001;What is between the photographer and the animals?;['photographer', 'animals'];1;0;0;0;0,,,,
233859003;How many trees can be seen?;['trees'];1;0;0;1;0,,,,,
233902002;Are the people in this scene the same age?;['people', 'scene', 'age'];1;1;0;0;0,,,
23392003;Is the woman dressed for work?;['woman', 'work'];1;0;0;0;0,,,,
233956001;How many birds are in the picture?;['birds', 'picture'];1;0;0;1;0,,,,
23434002;How many different foods are there?;['different foods'];1;0;0;1;0,,,,,
234457000;What color are most of the cats?;['color', 'cats'];1;0;1;0;0,,,,
234522012;What man made items are in the sky?;['man', 'items', 'sky'];1;0;1;0;0,,,
234748002;What is the man doing?;['man'];1;0;0;0;0,,,,,
234749012;What color is the salad bowl?;['color', 'salad bowl'];1;0;1;0;0,,,,
234978002;Would it be a good idea for this person to use the skateboard here?;['person', 'good idea', 'skateboard'];1;0;0;0;0,,,
235038000;Does this look like a freezer?;['freezer'];1;1;1;0;0,,,,,
235217002;How many trains are on the tracks?;['trains', 'tracks'];1;0;1;1;0,,,,
235269002;How many skiers are going uphill?;['skiers'];0;1;0;1;0,,,,,
23538000;How many forks are on the table?;['forks', 'table'];1;0;0;1;0,,,,
23546001;What brand is the remote?;['brand'];1;0;0;0;0,,,,,
23546007;What brand of phone is this?;['brand of phone'];1;0;0;0;0,,,,,
235683001;What are most of the people using?;['people'];1;0;0;1;0,,,,,
235721002;Is this scene indoors?;['scene'];1;0;0;0;0,,,,,
235759002;What is the percentage of black fur to white fur on the cat?;['white fur', 'percentage of black fur', 'cat'];1;0;0;1;0,,,
235783001;What is the name of the street?;['street'];1;1;0;0;0,,,,,
235809004;What number is above the license plate?;['number', 'license plate'];1;1;0;1;0,,,,
235916000;What is the time on the Microwave?;['time', 'Microwave'];1;0;0;1;0,,,,
235949017;What is on the plate?;['plate'];1;0;0;0;0,,,,,
236048002;What time is on the clock?;['time', 'clock'];1;1;0;0;0,,,,
236074001;What is reflected in the mirror?;['mirror'];1;0;1;0;0,,,,,
236125001;Do the ladies have any bad habits?;['ladies', 'bad habits'];1;0;0;0;0,,,,
236279001;What is the green vegetable on the sandwich?;['green vegetable', 'sandwich'];1;0;1;0;0,,,,
236390018;What color are the men's hats?;['color'," ""men's hats""];1;0;1;0;0",,,,
236424002;Is this a wooden chair?;['wooden chair'];1;0;0;0;0,,,,,
236556001;How many kids are playing?;['kids'];1;0;0;1;0,,,,,
236593007;Where is the bike parked?;['bike'];1;0;1;0;0,,,,,
236661000;Which passenger is in the front seat?;['passenger', 'seat'];1;0;0;0;0,,,,
236725001;What is this room?;['room'];1;0;0;0;0,,,,,
23686000;Are these freight trains?;['freight trains'];1;0;0;0;0,,,,,
236882001;What is the style of architecture of the houses?;['style of architecture', 'houses'];1;0;1;0;0,,,,
237090000;What time of day is it?;['time of day'];1;0;1;0;0,,,,,
237111006;What color is the crossing the street?;['color', 'crossing', 'street'];1;0;1;0;0,,,
237210002;Can you make a left turn at the light?;['left turn', 'light'];1;0;0;0;0,,,,
237215002;What is behind the truck?;['truck'];1;0;0;0;0,,,,,
237225001;Is this an artificial cake?;['artificial cake'];1;0;0;0;0,,,,,
237383000;Are these two brothers?;['brothers'];1;0;0;0;1,,,,,
237423001;What is the cat doing in the picture?;['cat', 'picture'];1;0;1;0;0,,,,
23743001;What color dress is the little girl wearing?;['color dress', 'little girl'];1;0;1;0;0,,,,
237684007;What number is on the street sign?;['number', 'street sign'];1;1;0;1;0,,,,
238004000;What is in the water?;['water'];1;0;0;0;0,,,,,
238171000;What kind of wine was the person drinking?;['kind of wine', 'person drinking'];1;0;1;0;0,,,,
238177003;What room is in the back?;['room'];1;0;1;0;0,,,,,
238402006;Are they flying a kite?;['kite'];1;0;0;0;0,,,,,
238500002;What color are the shirts?;['color', 'shirts'];1;0;1;0;0,,,,
238688004;What is in the cups by the sink?;['cups', 'sink'];1;0;1;0;0,,,,
