qid,IMG,QSN,ANS_TYP,TXT,OBJ,COL,CNT,OTH,ANS1,ANS2,ANS3,ANS4,ANS5,ANS6,ANS7,ANS8,ANS9,ANS10
VizWiz_train_000000002801.jpg,VizWiz_train_000000002801.jpg,What card is this?,other,1,1,0,0,0,justice,justice,justice,justice,tarot,justice,queen,justice,justice,unanswerable
VizWiz_train_000000002802.jpg,VizWiz_train_000000002802.jpg,What is that?,other,1,1,0,0,0,computer keyboard,keyboard,keyboard,keyboard,keyboard,keyboard,keyboard,keyboard,keyboard,keyboard
VizWiz_train_000000002803.jpg,VizWiz_train_000000002803.jpg,Where can I find a shoe?,unanswerable,0,1,1,0,0,unanswerable,on foot,unanswerable,on your foot,on your foot,store,unanswerable,shoe store,on foot,unanswerable
VizWiz_train_000000002804.jpg,VizWiz_train_000000002804.jpg,Where am I?,other,0,1,0,0,0,library,bookstore,library,library,library,library,library,library,libary,library
VizWiz_train_000000002805.jpg,VizWiz_train_000000002805.jpg,What is this item? You have to...You have to hit the record button Jerry I think.,other,1,1,0,0,0,chocolate,worlds finest chocolate bar,chocolate candy,chocolate,worlds finest chocolate,chocolate bar,chocolate bar,worlds finest chocolate bar,candy,chocolate bar
VizWiz_train_000000002806.jpg,VizWiz_train_000000002806.jpg,Where can I use this gift card?,other,1,1,0,0,0,itunes,itunes,itunes,itunes,itunes,card,itunes,itunes,itunes,itunes
VizWiz_train_000000002809.jpg,VizWiz_train_000000002809.jpg,Any writing on this?,other,1,1,0,0,0,no,made in china,made in china 10.00,yes blurry,barcode for $10 made in china sticker,yes product description made in china,yes but unable to see,yes,barcord made in china sticker,no writing on back
VizWiz_train_000000002810.jpg,VizWiz_train_000000002810.jpg,What is it?,other,0,1,1,0,0,cup,glass,empty glass,cup,empty glass,glass,cup,glass,glass,cup
VizWiz_train_000000002811.jpg,VizWiz_train_000000002811.jpg,What is this food?,other,1,1,0,0,0,french toast,cinnamon swirl french toast,french toast,cinnamon swirl french toast,cinnamon swirl french toast,cinnamon swirl french toast,french toast,french toast,cinnamon french toast,french toast
VizWiz_train_000000002812.jpg,VizWiz_train_000000002812.jpg,what does this look like?,other,0,1,0,0,0,cigarette,lit cigarette,lit cigarette,ciggarette,cigarette,cigarette,lit cigarette,lit cigarette,cigarette,glow stick
VizWiz_train_000000002814.jpg,VizWiz_train_000000002814.jpg,What color is this?,other,0,1,1,0,0,black,unanswerable,black,black,black,black,black,black,black,black
VizWiz_train_000000002815.jpg,VizWiz_train_000000002815.jpg,Please tell me what color the hard drive is?,other,0,1,1,0,0,black,black,black,black,black,black,unanswerable,black,black,unanswerable
VizWiz_train_000000002816.jpg,VizWiz_train_000000002816.jpg,What is this product?,other,1,1,0,0,0,home phone,phone for hearing impaired,cordless phone,clarity amplified cordless phone,telephone,telephone,phone,telephone,phone,clarity home phone
VizWiz_train_000000002817.jpg,VizWiz_train_000000002817.jpg,What denomination is this note?,other,1,1,0,0,0,1 dollar,1 dollar,$1,1,1 dollar,$1,1 us dollar,1 dollar,1 dollar,1 dollar
VizWiz_train_000000002818.jpg,VizWiz_train_000000002818.jpg,Which color does the folder have?,other,0,1,1,0,0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue
VizWiz_train_000000002820.jpg,VizWiz_train_000000002820.jpg,This is a package from the Asian market shop. Can you tell me what the label says please?,other,1,1,0,0,0,label very short,euro spices,euro spices,euro spices,euro spies,euro spices,5 spice,euro spices,euro spices,euro spices
VizWiz_train_000000002821.jpg,VizWiz_train_000000002821.jpg,What is this item?,other,0,1,0,0,0,remote,remote control,remote,remote control,remote control,remote control,remote,remote control,remote,remote
VizWiz_train_000000002823.jpg,VizWiz_train_000000002823.jpg,What color is this?,other,0,1,1,0,0,aefawre,blue,blue,marker,blue,blue,blue hi lighter,blue,blue,blue
VizWiz_train_000000002824.jpg,VizWiz_train_000000002824.jpg,What is this?,unanswerable,0,1,1,0,0,cookie,unanswerable,rst,unanswerable,some kind desert,chocolate cake,unanswerable,rug,fudge round,dessert
VizWiz_train_000000002825.jpg,VizWiz_train_000000002825.jpg,What is this? Whoops. ,other,0,1,0,0,0,water bottle,water,contigo water bottle,water bottle,contigo,water bottle,water bottle,water,water bottle,water bottle
VizWiz_train_000000002827.jpg,VizWiz_train_000000002827.jpg,"Excuse me, What is in this bottle? Thank you.",unanswerable,1,1,0,0,0,medicine,laxative,mylanta,stomach medicine,milk magnesia,unanswerable,unanswerable,maalox,unanswerable,unanswerable
VizWiz_train_000000002828.jpg,VizWiz_train_000000002828.jpg,What is in this container?,other,0,1,0,0,0,pasta salad,some sort salad,pasta,pasta salad,food,food,pasta salad,pasta,ergaerg,pasta dish
VizWiz_train_000000002829.jpg,VizWiz_train_000000002829.jpg,What is this bottle?,other,1,1,0,0,0,gummy vitamins,bottle vitamins,unsuitable,supplement vitamins,vita gummies vitamins,vitamins,gummy vitamins,gummy vitamins,vitamins,gummy vitamins
VizWiz_train_000000002830.jpg,VizWiz_train_000000002830.jpg,What is this?,other,0,1,0,0,0,laptop,laptop,lap top,pc,laptop,laptop,laptop,laptop,laptop,unanswerable
VizWiz_train_000000002831.jpg,VizWiz_train_000000002831.jpg,What kind of computer is this?,other,1,1,0,0,0,toshiba,toshiba,unanswerable,toshiba,toshiba,toshiba,apple,toshiba,apple toshiba,toshiba
VizWiz_train_000000002835.jpg,VizWiz_train_000000002835.jpg,What food is in this bag?,other,1,1,0,0,0,shrimp vegetables noodles,shrimp vegetable asian noodles,carrots,shrimp vegetables asian noodles,shrimp vegetables asian noodles,stir fry,shrimp vegetables asian noodles,shrimp vegetables asian noodles,shrimp vegetables asian noodles,shrimp vegetable asian noodles
VizWiz_train_000000002836.jpg,VizWiz_train_000000002836.jpg,What is that I'm looking at?,other,0,1,0,0,0,toaster,toaster,toaster,unanswerable,toaster,printer,appliance,toaster,toaster,toaster
VizWiz_train_000000002837.jpg,VizWiz_train_000000002837.jpg,what's this?,other,0,1,0,0,0,foil packet,pills,unsuitable,medicine packet,medicine,mints,tablets,pills,package medicine,medicine in bubble packaging
VizWiz_train_000000002838.jpg,VizWiz_train_000000002838.jpg,What color are the letters?,other,1,0,1,0,0,white,white,white,white,white,white,white,silver,white,white
VizWiz_train_000000002839.jpg,VizWiz_train_000000002839.jpg,What is my temperature? ,other,1,1,0,0,0,38.5 degrees celcius,38.5,38.5,38.5 c,38.5 c,38.5,38.5,38.5,38.5,38.5
VizWiz_train_000000002841.jpg,VizWiz_train_000000002841.jpg,This is cola?,yes/no,1,1,1,0,0,yes,no,no,no 7 up,no,unanswerable,yes,no,no,yes 7 up
VizWiz_train_000000002845.jpg,VizWiz_train_000000002845.jpg,What is it?,other,1,1,1,0,0,ground coffee,unsuitable,coffee,unsuitable,coffee,table bottle tea on,instant coffee,instant coffee,instant coffee,coffee
VizWiz_train_000000002847.jpg,VizWiz_train_000000002847.jpg,What color is this top? ,other,0,1,1,0,0,white,pink,purple,white,white,pink,white,pink,pink,pink
VizWiz_train_000000002848.jpg,VizWiz_train_000000002848.jpg,What is this can?,other,1,1,1,0,0,white bean chicken chili,white bean chicken chili,white bean chicken chili,white bean chicken chili,white bean chicken chili,chili,chicken chili,bean chicken chili,white bean chicken chili,white bean chicken chili
VizWiz_train_000000002851.jpg,VizWiz_train_000000002851.jpg,What is in this can?,other,1,1,0,0,0,carrots,carrots,carrots,carrots,carrots,sliced carrots,carrots,carrots,carrots,carrots
VizWiz_train_000000002852.jpg,VizWiz_train_000000002852.jpg,What is this?,other,0,1,0,0,0,tree,tree,tree,fence,unsuitable,tree fence,tree,tree behind shoulder,fence,tree fence sky
VizWiz_train_000000002853.jpg,VizWiz_train_000000002853.jpg,What coffee is this?,other,1,1,0,0,0,donut shop,donut shop,donut shop,donut shop,donut shop,donut shop,red,donut shop,donut shop,donut shop coffee
VizWiz_train_000000002855.jpg,VizWiz_train_000000002855.jpg,What is this?,other,1,1,0,0,0,ground beef,ground beef 90% lean 10% fat,ground beef,unsuitable,ground beef,ground beef foll,90% lean ground beef,ground meat,sausage package,beef
VizWiz_train_000000002856.jpg,VizWiz_train_000000002856.jpg,what does this say?,other,1,0,0,0,0,id give up chocolate but im not quitter,id give up chocolate but im not quiter,id give up chocolate but im not quitter,id give up chocolate but im not quitter,id give up chocolate but im not quitter,id give up chocolate but im not quitter,id give up chocolate but im not quitter,id give up chocolate but im not quitter,id»d give up chocolate but iäó»m not quitter,id»d give up chocolate but iäó»m not quitter
VizWiz_train_000000002857.jpg,VizWiz_train_000000002857.jpg,What is in this bottle?,other,1,1,0,0,0,deodorant,wash,conditioner,deodorant,unanswerable,mens body wash,unanswerable,lotion,shampoo,shampoo
VizWiz_train_000000002860.jpg,VizWiz_train_000000002860.jpg,What is this?,other,0,1,0,0,0,upright vacum cleaner,vacuum,vacuum,vacuum cleaner,steam cleaner,vacum cleaner,dirt devil vacuum,vacuum,vacuum cleaner,vacuum
VizWiz_train_000000002861.jpg,VizWiz_train_000000002861.jpg,What is this?,other,1,1,0,0,0,gum,extra long lasting flavor spearmint gum,gum,extra spearmint gum,gum,extra spearmint gum,gum extra spearmint,extra gum,1 package extra long lasting spearmint gum,extra mint gum
VizWiz_train_000000002862.jpg,VizWiz_train_000000002862.jpg,What do you see?,other,0,1,0,0,0,room,living room,family room,television chair,unsuitable,room,room,unanswerable,carpet,room
VizWiz_train_000000002864.jpg,VizWiz_train_000000002864.jpg,what is this?,other,1,1,0,0,0,half half,cream,neilson fresh half half cream,coffee creamer,half half cream,half&half cream,half half cream,cream,half half cream,half half
VizWiz_train_000000002866.jpg,VizWiz_train_000000002866.jpg,How long do I cook this in the microwave?,other,1,1,0,1,0,unsuitable,unanswerable,roast lamb,8 minutes,unanswerable,8 minutes,unanswerable,unable to read directions,8 minutes,8 minutes
VizWiz_train_000000002867.jpg,VizWiz_train_000000002867.jpg,What's the title of the CD?,other,1,1,0,0,0,jazz collection,jazz collection,cannonball,cannonball jazz collection,jazz collection,jazz collection,cannonball jazz collection,jazz collection,jazz collection cannonball,jazz collection
VizWiz_train_000000002868.jpg,VizWiz_train_000000002868.jpg,What is this please? ,other,0,1,0,0,0,painting,picture,picture,picture on wall,oval picture white roses,picture light switches wall,framed picture,picture,painting,picture
VizWiz_train_000000002869.jpg,VizWiz_train_000000002869.jpg,Can you read the tag? How do I improve that?,unanswerable,1,1,0,0,0,this tag flower design,unsuitable,unanswerable,unsuitable,no,no to left out shot,no zoom in,tag mostly off camera move camera left,unanswerable,tag not visible aim camera to left zoom in
VizWiz_train_000000002870.jpg,VizWiz_train_000000002870.jpg,What is this?,other,1,1,1,0,0,roland curry yellow paste,curry yellow paste,roland curry yellow paste,curry yellow paste,curry yellow paste,curry yellow paste,curry yellow paste,curry paste,roland curry,yellow curry paste
VizWiz_train_000000002871.jpg,VizWiz_train_000000002871.jpg,What color is this shirt?,other,0,1,1,0,0,purple,pink,purple,purple,purple color,purple,purple,sweater,purple,pink
VizWiz_train_000000002872.jpg,VizWiz_train_000000002872.jpg,What brand and model is this phone?,other,1,1,0,0,0,elite,elite cordless,elite digital mode bluetootj,elite,elite dual mode bluetooth cordless phone,elite dual mode bluetooth cordless,elite,unsuitable,elite brand but model number blurry,elite 9135
VizWiz_train_000000002874.jpg,VizWiz_train_000000002874.jpg,What color is the door?,other,0,1,1,0,0,cream white,white,white,white,white,white,white,white,white,white
VizWiz_train_000000002875.jpg,VizWiz_train_000000002875.jpg,What is this logo?,other,1,1,0,0,0,st norbert college,st norbert college,st norbert college,st norbert college,st norbert college,st norbert college,school,st norbert college,st norbert college,st norbert college
VizWiz_train_000000002876.jpg,VizWiz_train_000000002876.jpg,"Alright, can you tell me what flavor this one is?",unanswerable,1,1,0,1,0,unsuitable,unsuitable,chicken,unsuitable,chicken,box blurry upside down try again please,box blurry upside down unable to read,creamy 4 cheese,creamy 4 cheese,unsuitable
VizWiz_train_000000002877.jpg,VizWiz_train_000000002877.jpg,What is in this can?,other,1,1,1,0,0,green beans,green beans,green beans,beans,green beans,green beans,green beans,unsuitable,food,can this food item
VizWiz_train_000000002880.jpg,VizWiz_train_000000002880.jpg,What is that color?,other,0,0,1,0,0,grey,beige,beige,tan,beige,beige,beige,this tweedy tan off white blend,grey,beige
VizWiz_train_000000002881.jpg,VizWiz_train_000000002881.jpg,What color is this bag?,other,0,1,1,0,0,this black bag,black,black,black,black,black,black,black,black,black
VizWiz_train_000000002883.jpg,VizWiz_train_000000002883.jpg,You guys are awesome. What is this can?,other,1,1,0,0,0,ranch style beans,ranch style beans jalape?±o peppers,beans,ranch style beans,ranch style beans,ranch style beans,beans,ranch style beans,ranch style beans jalapeno,beans
VizWiz_train_000000002884.jpg,VizWiz_train_000000002884.jpg,What is this?,unanswerable,0,1,0,0,0,wooden toy,wood pegs,wooden pegs in wooden block,toy,unanswerable,wooden puzzle,wood puzzle,unanswerable,play toy,6 hole peg board
VizWiz_train_000000002886.jpg,VizWiz_train_000000002886.jpg,"Yes, I need a description of this image, which is a Google street view. Thank you. Please be as detailed as possible. Thank you.",other,0,1,1,0,0,building in background tree on right,motor home driving down street,white van aside tree in front garage,camper in parking lot,rv in parking lot next to large tree,sidewalk tree parking lot house 2 car garage,street view,truck coming into parking spot,to left white camper in parking lot tree on right garage behind vehicle,fg
VizWiz_train_000000002888.jpg,VizWiz_train_000000002888.jpg,What brand is this?,other,1,1,0,0,0,westell,westell,westell,westell,westell,westell,westell,westell,westell,westell
VizWiz_train_000000002889.jpg,VizWiz_train_000000002889.jpg,What is in this bottle?,other,1,1,0,0,0,bbq sauce,barbecue sauce,barbeque sauce,barbecue sauce,bbq sauce,barbeque sauce,bar b que sauce,unanswerable,barbeque sauce,bbq sauce
VizWiz_train_000000002890.jpg,VizWiz_train_000000002890.jpg,"What is, what did I take a picture of?",other,0,1,1,0,0,this floor tiles,floor,floor,tile floor,floor,tile floor,floor,tiles,tile floor,tiled floor
VizWiz_train_000000002891.jpg,VizWiz_train_000000002891.jpg,Is this pregnancy test positive or negative?,other,1,1,0,0,0,negative,unanswerable,unanswerable,negative,negative,negative,negative,negative,unanswerable,negative
VizWiz_train_000000002892.jpg,VizWiz_train_000000002892.jpg,What kind of plant is this?,other,0,1,1,0,0,not sure,house,small leafy tree,potted house plant,green,green,houseplant,green unsure type,green leaf,houseplant
VizWiz_train_000000002893.jpg,VizWiz_train_000000002893.jpg,What color is this? ,other,0,1,1,0,0,white,tan,white,white,white,white,white,grey,white,white
VizWiz_train_000000002894.jpg,VizWiz_train_000000002894.jpg,what color is this?,other,0,1,1,0,0,grey,grey,unsuitable,grey,white,white,white,unsuitable,grey,grey
VizWiz_train_000000002895.jpg,VizWiz_train_000000002895.jpg,What is this?,other,0,1,0,0,0,toilet,toilet,toilet,toilet,toliet,toilet,toilet,toilet,toilet,toilet
VizWiz_train_000000002896.jpg,VizWiz_train_000000002896.jpg,What's on my screen?,other,0,1,1,0,0,blue,blue,nothing,blank,blue lighting,lines,nothing,blank blue,blue,blue lines
VizWiz_train_000000002900.jpg,VizWiz_train_000000002900.jpg,What color is this container and is there a design and what type of design is it if there is?,other,1,1,1,0,0,grey flat rectangular,white cottonelle,white yes lines,white squiggly lines on top,off white container light green light blue peach design up down,white green stripe,container color whight,white,unsuitable,light blue dot design on top
VizWiz_train_000000002902.jpg,VizWiz_train_000000002902.jpg,what is this,other,1,1,0,0,0,video game,mlb 11 show psi game,playstation movie,psi video gam mlb show,game,psi mlb 11 show,psi game mlb 11 show,mlb 11 ps 3 game,mlb 11 playstation game psi,mlb show playstation
VizWiz_train_000000002903.jpg,VizWiz_train_000000002903.jpg,What is this? ,other,0,1,0,0,0,chair,chair,chair,office chair,chair,chair,chair,desk chair,chair,chair
VizWiz_train_000000002904.jpg,VizWiz_train_000000002904.jpg,On what side is the up arrow button?,other,1,1,0,0,0,right,right,right side,right,unsuitable,unsuitable,cell phone,right,right,unanswerable
