qid;question;ocr_text;handwritten_text
VizWiz_train_000000001301.jpg;What does the first line of this list say?;['dear', 'mom', 'and', 'dad,', 'first', 'and', 'foremost', '"merry', 'christmas"', 't', 'hope', 'you', 'al/', 'are', 'having', 'the', 'be', 'i', 'love', 'you', 'both', 'very', 'much', 'remember', 'what', 'christmas', 'is', 'rea//y', 'and', 'a//', 'wi', 'by', 'the', 'way,', 'crawford', 'and', 'his', 'friends', 'se', 'wishes', 'to', 'you', '"woof,', 'woof"', 'as'];['Dear Mom and Dad ,', 'First and foremost " Merry Christmas " to', 'Hope you all are having the be', 'I Love you both very much', 'Remember what Christmas is really', 'And all wil', 'By the way, Crawford and his friends se', 'Wishes to you " woof , woof " as']
VizWiz_train_000000001302.jpg;What is this?;['\\-we', 'imart-', 'lemon', 'butter', 'shrimp'];['10 2', '\\15 L BS )', 'NETWIZ', 'Keep Frozen', '- Pull To Open"', 'Peel E- Z Tab Seal', 'LEMON BUTTER SAUCE', 'SHRIMP', 'SHRIMP ENROBED WITH A', 'LEMON BUTTER', '$ 525', "SCHWAN'S", '`ONE DAILY']
VizWiz_train_000000001303.jpg;Hi can you please tell me what's in this package?;[];[]
VizWiz_train_000000001307.jpg;What is this?;[];['OVER', '12.5 Calories help Slow IT, ````', 'NUTRITION INFORMATION PER 100 m !\\', '_Jol _ _ _^ Willall sleptall', 'bule . ( Axedquall Engineer ) hinguall ich`', '1/20', 'SEVEN - UP@ she chojin!`', '\\CARBOHYDRATE', '\\ENERGY`', '_Gui isfall Quali who ofjuly1 {~` call stail. ( Asedgeall Els`) child', 'TUP AND THE TUP LOGO ARE TRADEMARKS OF SEVEN -UP INTERNATIONAL\\', 'Ball abu_^ ^ ^ judge_ mall', 'balicall classictall is *^', 'Ja YOO!', '3.55']
VizWiz_train_000000001310.jpg;I think this is an instruction manual for a gift I got. I'm trying to figure out exactly what the gift is. So can you see anything in the instruction manual and tell me what sort of an item this is? Thank you.;['b!h1edit/', '3d', 'foldabe', 'shiatsu', 'an', 'vibration', 'with', 'h', 'at', 'massag', 'mc', 'massage', 'mechani'];['Vibration with Heat Massage', '13 D Foldable Shiatsu an', '\\Mo 19 Massage Mechanic']
VizWiz_train_000000001311.jpg;Can you tell me what is in this can please?;[];['Tome']
VizWiz_train_000000001312.jpg;What time is it?;['xawtx'];['1 749', 'INDIGLO']
VizWiz_train_000000001313.jpg;It is white or it is a red wine;[];['GROWN IN NORTH COAST VINEYARDS WHERE*', 'WARM DAYS QUICKLY COOL AT NIGHTFALL!', 'OUR FULL - BODIED CABERNET SAUVIGNON', 'EXPRESSES AROMAS AND FLAVORS OF', 'BLACKBERRY AND PLUM BALANCED WITH*', 'TOASTED OAK . VANILLA AND HINTS OF SAIC!', 'FROM AGING IN OAK BARRELS*', 'WWW . CLOSDUBOIS . COM', 'MRIOGUIDED AND BOTTLED BY CLOS DU BOIS , GEYSERVULE C`', 'GOVERNMENT WARNING : ITS ACCORDING TO THE`', 'SURGEON GENERAL, WOMEN SHOULD NOT DRIVE', 'ALCOHOLIC BEVERAGES DURING PREGNANCY BECAUSE', 'OF THE RISK OF BIRTH DEFECTS. 121 CONSUMPTION O`', 'ALCOHOLIC BEVERAGES IMPAIRS YOUR ABILITY\\', 'DRIVE A CAR OR OPERATE MACHINERY AND MURAY', 'CAUSE HEALTH PROBLEMS`', '155484', 'CONTAINS SULFITES']
VizWiz_train_000000001316.jpg;What is in this bottle?;[];['COVVELVET', 'Praise']
VizWiz_train_000000001319.jpg;What DVD is this and is my Iphone camera getting blurry?;[];[]
VizWiz_train_000000001321.jpg;Can you tell what type of tea this is?;[];['Caffeine Free', 'LEAF', 'RED RASPBERRY', 'TEA BAGS']
VizWiz_train_000000001323.jpg;What kind of oatmeal is this?;[',', 'heartier', 'vsame', 'texture', 'taste', 'oat', 'me', 'al', 'sugar'];['HEARTIER ~ SAME GREAT', 'TEXTURE', 'TASTE', 'ANY OATMEAL', '| el`']
VizWiz_train_000000001325.jpg;what is this please?;['tt10roughlv', 'liv@fhzart', 'six', 'cheese', 'tortellini', 'traditional', 'tortellin', 'rh', 'romano,', 'ricotta', 'fontinaand', 'swiss'];['Frozen', 'Thoroughly', '# SAN', 'Love Sixmeans', 'SIX CHEESE', 'TORTELLINI', 'TRADITIONAL TORTELLINI', 'WITH ROMANO, RICOTTA, PARMESAN,', 'SLAGO, FONTINA AND SWISS CHEESE']
VizWiz_train_000000001328.jpg;Can you tell me from top where the switches dial is turned right now, to the bottom what order the settings go in. I know it's something like vacuum, mop...;[];[]
VizWiz_train_000000001329.jpg;What is this?;[];['DKELL', 'Nutri`', 'intel)', '_One 2', 'CONCENTRATE WITH VITAMIN C', 'Total Cost^']
VizWiz_train_000000001331.jpg;What is this?;['aqc;,', 'wick', 'purifcdb', 'fresh', 'waterstm', 'aqua'];['AIR', 'Aqui`', 'Air Refresh', 'WICK', 'Purification', 'FRESH WATERSTM', 'fragrance', 'AQUA', 'EAUX FRATCHESMC', 'ESSENCE`', 'AQUAMARINES', 'Phaganc']
VizWiz_train_000000001333.jpg;What is this a picture of please? thank you.;['q', '(9', 'i00s'];['20 2005', 'DARTH', 'VADER']
VizWiz_train_000000001334.jpg;What is the name of this club?;[];['10:0 0 0 00 0', '..0 0 0 0 0 0', 'GOLDEN', 'SUGAR', 'SCRUB', 'GOMMAGE AU', 'SUCRE', 'ROUX']
VizWiz_train_000000001336.jpg;What product is this?;[];['C', 'Crests', '\\VAL`ACK`']
VizWiz_train_000000001337.jpg;What kind of sauce is this?;['heartland', 'ranch', 'dipping', 'sauce', 'soybean', 'vinegar,', 'buttermilk', '(cultured', 'milk.', 'nonfat', 'milk,', 'sodium', 'citrate,', 'vitamin', 'corn', 'egg', 'yolks', 'and', 'enzyme', 'modified', 'egg', 'yolks,', 'sugar,', 'or', 'less', 'salt,', 'modified', 'corn', 'iorijla', 'lactic', 'acid,', 'phosphoric', 'acid,', 'benzoate', 'and', 'potassium', 'sorbaie', 'as', 'preservatives.', 'garlic', 'powder,', '60', 'anthan', 'gum.', 'onion', 'powder,', 'oisooiijm', 'inosinate,', 'oisooiijm', 'spice', 'flavor,', 'cultured', 'cream,', 'parsley,', "modified'", 'milk', 'calcium', 'disodiijm', '10', 'protect', 'flavor.', 'propylene', 'glycol,', 'buttermilk', 'molasses,', 'soy', 'lecithin.', 'soy,', 'milk,', 'egg', 'packed', 'by', 'manufacturer', '#180', '•', 'authorized', 'by', "wendy's", 'international,', 'inc.', 'dublin,', 'ohio', '43017', 'for', "wendy's", 'restaurant', 'system'];["WENDY'S", 'Heartland Ranch', 'DIPPING SAUCE', 'INGREDIENTS : SOYBEAN OIL, WATER, DISTILLED WHITE VINEGAR, BUTTERMILK /CULTURED LOWFAT', '5159573- 002', 'MILK , MILK, NONFAT DRY MILK , SALT , SODIUM CITRATE, VITAMIN A PALMITATE ), CORN SYRUP, EGG', 'YOLKS AND ENZYME MODIFIED EGG YOLKS, SUGAR, CONTAINS 2% OR. LESS OF: SALT, MODIFIED', 'CORN STARCH , TORULA YEAST , LACTIC ACID , PHOSPHORIC ACID, SODIUM BENZOATE AND\\', 'POTASSIUM SORBATE AS PRESERVATIVES , GARLIC POWDER , POLYSORBATE GO, XANTHAN', 'FLAVOR , CULTURED CREAM , DEHYDRATED PARSLEY, ENZYME MODIFIED MILK ,', 'CALCIUM DISODIUM EDTA ADDED TO PROTECT FLAVOR , PROPYLENE GLYCOL', 'BUTTERMILK POWDER , MOLASSES , SOY LECITHIN. CONTAINS SOY, MILK , EGG', 'PACKED BY MANUFACTURER # 180 . AUTHORIZED\\', "BY WENDY'S INTERNATIONAL , INC .", 'DUBLIN , OHIO 43017\\', "FOR WENDY'S RESTAURANT SYSTEM", 'NET WT . 1 0Z ( 289 )', 'LIFT', 'HED']
VizWiz_train_000000001338.jpg;What kind of can is this? ;[];['Grillon', '6to']
VizWiz_train_000000001340.jpg;What food is this?;[];['Stop / Clear*', 'Voice on/ off', '00', '`ssasha`']
VizWiz_train_000000001344.jpg;what is this?;[];['QUELEA', 'Pork', 'Chops']
VizWiz_train_000000001347.jpg;What is this?;[];['S^LAMP S^BANK', 'For Safety , Must be Cooked', 'to an Internal Temperature Of', '$45%F as Measured by Use\\']
VizWiz_train_000000001350.jpg;What is this?;['saye', 'nanocina', 'instnucrjohs', 'anii', 'ij', 'anij/i)/t', 'pi)tji', 'lit/', '1k', 'it,', 'mit,11aniji', 'i/j', 'oh', 'coo/1b1w', 'wai.ll'];['SAKE HANDLING INSTRUCTIONS', 'HIM^ ^ ^`THAT```LO BION INSPECTEDAND PANRED MEAT ANDIOR POULTRY, SOME FOOD PROS', 'AT COULD CAUSEILLNESS IF THE PRODUCT IS MISHANDLED OR COOKED IMPROPER', 'WHILETINY ALLOW THESE WHERE HANDLINGINSTRUCTIONS`', 'KEEP RAW MEAT AND POULTRY SEPARATE FROMO"', 'WASH WORKING SURFACES``COLLIDING QUITTING`', '`^ ^``G`HAILED ORTHOLIN`', 'UTENSILS, AND HANDS AFTER TOUCHING RAM MED', 'THAW IN QE`G`NICK OR MICROWAVE!', '_ KEEP HOT FOODS HOT , REFRIGERATE LEFTOVERS INMEDIA', 'COOK THOROUGHLY ()`', '`test']
VizWiz_train_000000001353.jpg;Hi can you tell me if this package of coffee is caffeinated or decaffeinated? Thank you.;['dcrafted', 'in', 'the', 'old', 'world', 'tradition', 'arabica', 'specialty', 'coffee', '•', '4', 'cups', '.50', 'oz.', 'ground', 'coffee'];['Cal', '` Arabica Specialty Coffee . 4 CUPS', '<.50 OZ. GROUND COFFEE\\']
VizWiz_train_000000001354.jpg;What is this?;[];['`) 20', 'TRIPLI']
VizWiz_train_000000001356.jpg;What is inside this can?;[];[]
VizWiz_train_000000001361.jpg;What kind of Sam Adam's is this?;[')aivis"'];['IDAVISY']
VizWiz_train_000000001362.jpg;Are you able to please tell me what button is to the left of the start button on this dishwasher panel?;['farsi?ing'];[]
VizWiz_train_000000001363.jpg;How many keys in from the left is the number one key on the top row of keys?;['o', 'shift'];['#` Sal`']
VizWiz_train_000000001365.jpg;Which cd is this? Which cd is this?;[];['\\3 / 13 /^)']
VizWiz_train_000000001366.jpg;What brand of name is this beer?;['bottled', 'san', 's', 'a'];[]
VizWiz_train_000000001368.jpg;Can you tell me which of these is shampoo and what the order of these is?;['ionnes', '•'];['HONNES', 'COXTONNES', '` Stra^pont', 'Lotion']
VizWiz_train_000000001374.jpg;What is this?;[];['MARY KAY']
VizWiz_train_000000001377.jpg;Can you tell me what this item is? I know it's some kind of lotion.;['sarna', 'an', '-u', 'lotion', '•', 'relieves', 'itching', 'associated', 'with:', 'dry', 'skin*', 'insect.', 'tes', 'poison', 'ivy/', 'sunbu', '•', 'cools', 'and', 'irritated', 'skin', '5ßstiefel', 'net', 'm', '7.', 'a099546', 'ml)'];['eLies', '`Qu``of Lou``', '``Believes ``buddy', '`d^ ^ ^loose .', 'SEN` MOEEN', 'was` ``']
VizWiz_train_000000001379.jpg;Can you tell me what this is?;[];['Who', 'Leaf!', 'US^']
VizWiz_train_000000001380.jpg;Can you give me the answer to the CAPTCHA?;['ipod', 'mis', 'h', 'e\'"', '—', 't', '8:55', 'am', 're', 'istration', 'secure.imdb.com/regie', 'imoh', 'guy', 'this'];['@ Registration', 'Secure . imdb . com/registr G', 'Search', 'IMDH', 'And Mom`', '-| Q', 'Hegistration', "This step helps prevent autostated registrations . To validate your I'MBIG registration , please", 'enter the name of the movie or person shown in the Anage below and press the \' Submit"', 'button', 'Family GUY', 'Click here for help with this step.', 'Home / Search / She Index I In Theaters ! Coming Soon / Top Movies I Watchlist / Top 250 1 TV\\', 'News I Video / Message Boards | Press Roomn\\', "Register 1 0 1:55 / Advertising / Contact US / Jobs | THDORO / Box Office Mojo I Withoutabox !'", 'LOVEFILM', "[HDD Mobile : Phonen Pod I Androld I Hable site I Windows Phone 7 / IMDb Social : Facebook !'", 'Twitter', "Copyright @ 1990 - 2013 I'MDO.com. Inc .`", 'Conditions of Use I FTHEORY Polley I Interest-Based Adds', 'An saigoncar Company .', '|8']
VizWiz_train_000000001381.jpg;What is the number on the screen?;['on/offo', 'toro', "'iv800l", 'ieconocooli'];['- MITSUBISHI ELECTRIC', 'ON/OFFD', '_TOO', 'WARM ( ! ) ~00', 'COOL', 'IFFFI CONI', 'ECONO COOLI FAN']
VizWiz_train_000000001383.jpg;What size diapers are these?;['eaux', 'ncjatyfs!', '-püll•ups', 'cooling!', "coo'", 'when', 'v/cl!', 'quand', 'il$', '-', 'osyopeq&/', 'dr-5t'];['IMPROVED', 'COOLING!', 'UNE MILLIEVINE', 'SENSATION DUINSIDE', '``_ DUALeat', '_wh. off', 'EasyOpen Sides /', 'Coles faciles & ouvr^', '`EGT\\ 79/14']
VizWiz_train_000000001385.jpg;Is that book?;[];['mymo']
VizWiz_train_000000001387.jpg;What is this?;[];[]
VizWiz_train_000000001388.jpg;What does the thermostat say?;[];[]
VizWiz_train_000000001395.jpg;What is the name of this product?;[];['IN', 'Shyd']
VizWiz_train_000000001396.jpg;What kind of beer is this?;[];['BLUEMY`', 'LUE MOON']
VizWiz_train_000000001397.jpg;what type of mccains meal is this?;['97%fatfree•', 'lealthy', 'hoice'];['\\}TO` FAT Free*', '_ 321 ,2 0 3 9/0 26']
VizWiz_train_000000001398.jpg;What is this thing and what is the color?;[];['GALAXY SM', '-']
VizWiz_train_000000001404.jpg;What is this?;['heartier', 'vsame', 'great', 'now!', 'texture', 'taste', 'quaker', 'instant', 'oatmeal', 'high', 'fiber', 'provides', 'of', 'daily', 'value', 'maple&brown', 'sugar', '"heart', 'healthy', 'oatmeal', '•see', 'back', 'panel', 'for', '"lrmation', 'about', 'the', 'relationsh.', 'between', 'oats', 'and', 'heart', "'ease."];['NOW! ~ HEARTIER ~ SAME GREAT', 'TEXTURE', 'TASTE', 'are`', 'ADAM', '20^`', 'MICROWAVABLE', 'RESTRICTIONS', '`En`pouch', '_satbowl', '~ ~`} aometer', 'Momuzle On', '` HIGHIDOL\\', 'INSTANT OATMEAL', '1 LE mus storage`', '1/ Use cave men"', 'AU manga^', 'bowling , be hoc', 'AGUA CALIENTE O', 'CONLECHE\\', 'STRUCTIONES', '- love score En', 'I`Have /Plaza de', 'the calerce o ague', '`siendo mezde', 'At BOOS^', '`COLLECTION EN HORNO', 'VEMCROONDAS"', 'MITEKTIENES', '_ boxesdore En', '\\}``} trade', '`GAIN', 'Tried made', '" See back panel for information', 'about the relationship between', 'U', 'Oats and heart disease .', '8 1.50 02 145 0) PACKETS NIET WIT 1 2.6 02 1.860.01.']
VizWiz_train_000000001410.jpg;What is this?;[];[]
VizWiz_train_000000001412.jpg;What is in this box?;['right'];['{ HILL']
VizWiz_train_000000001414.jpg;What flavor cereal is this?;[];["THIS UIN'T S NOT LIFESO ERRATICALL SALE"]
VizWiz_train_000000001419.jpg;What is this and does it have a flavor or description?;['lunch', 'mg', 'finely', 'sliced', 'oven', 'roasted', 'fat', 'free', 'resealable/reusable', 'keep', 'refrigerated', 'net', 'wi', '9', 'oz', '(23%)'];['even lieasked*', '99% FAT FREE', 'RESEALABLE / REUSABLE CA', '15:0800', 'KEEP REFRIGERATED', 'NET WT 9 0Z ( 2550)']
VizWiz_train_000000001420.jpg;what flavor soup is this?;[];['` @ Heart ,', '` Cury Chandler']
VizWiz_train_000000001421.jpg;Could you please tell me how much the scale registers that I weigh please? Thank you in advance. ;[];[]
VizWiz_train_000000001425.jpg;What spice is this?;['poultry', 'seasoninc'];['SEASONING', 'POULTRY']
VizWiz_train_000000001427.jpg;What are those?;['c', '{co,yo,-', 'jish'];['CE', 'assumption :`', '"Orbital Motion', 'Circular', 'motion', 'centripetal force', 'Moon', 'WISH', 'is gravity', 'F = mur| 0', 'hare', 'Orbits', 'F = GMM', 'HW PM', 'rz', '( 2 )', 'F = mv "', 'Predicts', 'Pot enti al', 'dave', 'per', '- an', 'm', 'and', 'work done =\\', 'energy trans femed', 'E *', '= M V', 'pulling', 'against', '- 1 2 x } ]_ _ ^ ke !)', "but he' = ke .e =\\", 'Fe', '-. .', 'Wod = ofe ( = by fox)', 'for gravitational force*', 'at', 'F = _ QMM', '( or']
VizWiz_train_000000001428.jpg;What flavor is this?;[];[]
VizWiz_train_000000001429.jpg;What type of mouthwash is this?;[];['Fresh Burst', 'ISTERINE']
VizWiz_train_000000001434.jpg;What does a fortune cookie say?;['this', 'year', 'your', 'highest', 'priority', 'will', 'be', 'your', 'family.'];['_DESSERT_ BEY', '\\21. 1.281\\', 'will be your family .', 'This year your highest priority']
VizWiz_train_000000001435.jpg;What's written on it?;[];['\\101010101010', 'LO']
VizWiz_train_000000001437.jpg;What kind of coffee is this?;['travis', 'roth', '654411', 'colombia', 'supremo', '"la', 'valle', 'verde"', 'net'];['Exclusively Reversed for', 'Travis Roth', '65441 1/', '1_ C 046', 'Colombia Supremo " La Valle*', 'Verde "', 'Net WILL', '\\548 ) 1 1b']
VizWiz_train_000000001438.jpg;What is this?;[];['KNEE``) JV270', "WON3 47 I'M MON", '| STUEPIXOILUY SNOW', 'MARKSEDED', 'GET`NOGOES', "W _DUE VELU'S"]
VizWiz_train_000000001439.jpg;What is this?;['work', 'fins', 'a', 'rooi', 'swill', 'rman', 'provi', 'kb'];['^e`']
VizWiz_train_000000001441.jpg;What is this item?;[];['FB', '\\FA', 'W', 'G', 'E', 'RX', 'S', 'D', 'X', 'C', 'V', 'N', 'command']
VizWiz_train_000000001446.jpg;what is this?;["rn'ws"];['HOURS', 'KNIVES', 'THE COOKBOOK']
VizWiz_train_000000001450.jpg;Does it say anything on this side of the note?;[];[]
VizWiz_train_000000001452.jpg;What is the letter on the wall?;[];['T']
VizWiz_train_000000001456.jpg;Can you tell me what this is?;[];[]
VizWiz_train_000000001457.jpg;What kind of soup it this?;[];['2:12^``']
VizWiz_train_000000001464.jpg;Which one of these are coffee or all of them coffee cause there's some other things mixed in like apple cider and chocolate and stuff like that?;[];[]
VizWiz_train_000000001465.jpg;What's visible on this shirt? ;[];[]
VizWiz_train_000000001467.jpg;Is this upside down or right side up?;["'so", 'n;xito', "c'", "'land", 'on', 'my', 'pillow;', 'a', 'from', 'stumboring', 'lawn.', 'i', "can't", 'find', 'him', '•', 'misty...', 'please', 'can', 'you', 'hoip', ':', '-', 'he', 'must', 'be', 'somewhere,', 'open', 'w•ndow', 'closing,', 'ohbutwajt,', "it's", 'still', 'snowing:', 'm', "you're", 'put', 'thoro.', 'out', 'onthö', 'ledge;', "'", "'28'", '[h;yrngojng', 'out', 'on', 'tho', 'lodge,'];[]
VizWiz_train_000000001469.jpg;What's the name of these tablets?;['tbuprofen'];['IBUPROFEN', 'TOMIG CAPLETS', 'IBUPROFEN', 'reis', 'ZOOMG CAPLETS', 'UGH', 'FEN', 'PLETS', 'DEC']
VizWiz_train_000000001472.jpg;What kind of drink is this?  I know the image is a little blurry.;[];[]
VizWiz_train_000000001474.jpg;What is this item?;['32', 'cans', 'poultr', 'variety', 'pack'];['`allan', 'Friskies', "PROCTER'S"]
VizWiz_train_000000001476.jpg;What was the object I just took a picture of?;['yenne'];['WW ^ ^`']
VizWiz_train_000000001479.jpg;What kind of k-cup is this? ;[];[]
VizWiz_train_000000001482.jpg;What is this? What is this?;[',', 'wai'];['P . I CAN WATER']
VizWiz_train_000000001484.jpg;What kind of coffee is this?;[];['CAFFE', 'VERCHHIP', 'DARK , FORCE Z']
VizWiz_train_000000001486.jpg;What does this box say?;['ssqjqh'];[]
VizWiz_train_000000001487.jpg;What kind of book is this and how thick is the book?;['new', 'york', 'times', '"engrossing...exciting."', 'rocky', 'mountain', 'news', 'elosg0w', '"thrills', 'and', 'humor...put', 'moscow', 'rules', 'atop', 'your', 'beach', 'book', 'list.yst.', 'louis', 'post-dispatcü'];["I'D IND NUMIBY", "I'LL1 BLIND", '"I read this with your', 'Sover', '$1087', 'OF ECT', '\\625 3 :', 'Capital', 'Sign', 'The braille', 'combination', '\\27500', 'BEES', 'arrangemy']
VizWiz_train_000000001494.jpg;What is that bill?;[];[]
VizWiz_train_000000001500.jpg;What vegetables are these?;['v,getables', 'peas,', 'peservatlves', 'good', 'source', 'fiber', 'good', 'source', 'vitamin', 'a'];['LAST LIMA BEANS*', 'Mixed used', 'ALL NEURAL . NO PRESERVATIVES', 'Mixed Vegetables', 'CARROTS, CORN , GREEN BEANS , PEAS ,', 'Vitamin A', '\\Good Source*', 'Good Source Fiber']
VizWiz_train_000000001504.jpg;What is this DVD?;[];['PQ`']
VizWiz_train_000000001506.jpg;What vegetable is this?;['earn', 'ca$h$n', 'your', 'schoc', 'the', 'peak', 'of', 'green', 'giant', 'grench', 'style', 'ejotes', 'en', 'beans', 'francés'];['PICKED AT THE PEAK OF PER CTION !`', 'Green', 'Giant', 'French Style', 'EJOTES', 'ESTILO', 'Green Beans', "FRANCE'S", '`SHOULD`', '(U )', 'NETOWIT / PESO WETON ALSO!']
VizWiz_train_000000001508.jpg;What flavor and make of coffee is this, please?;[];['BEEMELE COLLIE` !`', 'ROAST']
VizWiz_train_000000001509.jpg;What does my computer screen say?;[];[]
VizWiz_train_000000001510.jpg;What flavor are these?;[];['\\ONIISHINE .', '\\6 .', '\\NOAHIS']
VizWiz_train_000000001511.jpg;What is this?;['unsweetened', 'app1a', 'sauce', 'net.', 'wt', 'oz.', '(4250)'];['Unsweetened', 'APPLY', 'Sauce']
VizWiz_train_000000001512.jpg;What is in this can?;['hünt', 'paste'];['Paste']
VizWiz_train_000000001513.jpg;What is in this dinner?;['chicken', 'fingers', 'm', 'get', 'breaded', 'chicken', 'macaroni', '&', 'chees', 'and', 'a', 'fudge'];['(R)']
VizWiz_train_000000001514.jpg;What is it?;[];['~x1 - 11 80', 'MBWE! !!']
VizWiz_train_000000001515.jpg;This is a treadmill display. Could you please tell me the distance?;["'0", '00', 'cn'];[]
